age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
41,1,0,1,0,2781,1,0,0,12,7,95,2,0,0,0,0
30,1,1,1,0,443,1,1,0,12,7,80,2,0,0,0,0
55,1,2,1,0,277,0,0,0,12,7,101,3,0,0,0,0
38,1,2,1,0,554,0,0,0,12,7,138,4,0,0,0,0
41,1,0,1,0,557,1,1,0,12,7,148,4,0,0,0,0
36,6,2,0,0,871,0,0,0,12,7,396,3,0,0,0,1
45,0,0,2,0,328,1,0,0,12,7,174,4,0,0,0,0
52,3,0,0,0,2347,0,1,0,12,7,603,3,0,0,0,0
35,1,0,1,0,77,0,0,0,12,7,69,4,0,0,0,0
47,1,1,1,0,0,0,0,0,12,7,138,2,0,0,0,0
32,2,1,0,0,-114,0,0,0,12,7,155,2,0,0,0,0
33,2,1,0,0,2481,0,0,0,12,7,104,2,0,0,0,0
30,1,0,0,0,850,0,0,0,12,7,507,2,0,0,0,1
44,6,0,2,0,614,0,0,0,12,7,85,4,0,0,0,0
31,1,1,1,0,1836,1,0,0,12,7,177,2,0,0,0,0
30,1,1,1,0,1038,0,0,0,12,7,88,2,0,0,0,0
53,1,0,1,0,-1,0,0,0,12,7,150,2,0,0,0,0
35,2,0,0,0,1067,0,1,0,12,7,179,6,0,0,0,0
33,2,1,0,1,329,0,0,0,12,7,137,2,0,0,0,0
30,2,1,0,0,281,0,0,0,12,7,105,2,0,0,0,0
42,6,2,0,0,759,0,0,0,12,7,126,3,0,0,0,0
30,1,1,1,0,368,1,0,0,12,7,241,2,0,0,0,0
30,1,1,1,0,-672,0,0,0,12,7,130,2,0,0,0,0
43,1,0,1,0,-526,0,0,0,12,7,603,2,0,0,0,0
59,5,0,2,0,0,0,0,0,12,7,66,2,0,0,0,0
33,2,1,1,0,2024,0,0,0,12,7,109,2,0,0,0,0
33,2,0,0,0,3243,0,0,0,12,7,439,4,0,0,0,1
39,2,0,0,0,1986,0,0,0,12,7,217,6,0,0,0,0
34,1,1,1,0,2835,1,0,0,12,7,107,2,0,0,0,0
45,0,0,2,0,1951,0,0,0,12,7,73,2,0,0,0,0
52,6,0,3,0,544,0,0,0,12,7,254,2,0,0,0,0
33,1,0,1,0,1504,0,0,0,12,7,61,2,0,0,0,0
49,1,0,1,0,350,0,0,0,12,7,238,6,0,0,0,0
46,0,0,2,0,2269,1,0,0,12,7,73,2,0,0,0,0
35,1,1,1,0,53,0,1,0,12,7,80,4,0,0,0,0
34,6,0,1,0,897,0,0,0,12,7,197,4,0,0,0,0
30,1,1,1,0,1466,0,0,0,12,7,111,4,0,0,0,0
59,6,0,3,0,59,0,0,0,12,7,171,2,0,0,0,0
33,1,0,1,0,1399,0,0,0,12,7,436,4,0,0,0,0
38,1,0,1,0,0,0,0,0,12,7,119,2,0,0,0,0
31,1,0,0,0,1368,1,0,0,12,7,129,4,0,0,0,0
48,1,2,1,0,148,0,0,0,12,7,152,2,0,0,0,0
34,2,0,0,0,-136,1,1,0,12,7,131,2,0,0,0,0
31,1,1,1,0,86,0,0,0,12,7,150,4,0,0,0,0
52,0,0,2,0,273,1,0,0,12,7,128,2,0,0,0,0
54,1,0,1,0,1411,0,0,0,12,7,56,2,0,0,0,0
35,6,0,0,0,0,0,0,0,12,7,64,2,0,0,0,0
57,1,2,0,0,396,0,0,0,12,7,108,2,0,0,0,0
45,2,0,0,0,3241,0,0,0,12,7,84,2,0,0,0,0
30,1,1,1,0,894,0,0,0,12,7,312,6,0,0,0,0
47,1,0,0,0,-1854,1,1,0,12,7,388,2,0,0,0,0
37,6,0,0,0,117,0,0,0,12,7,144,4,0,0,0,0
58,1,2,1,0,108,0,0,0,12,7,231,4,0,0,0,0
38,2,1,0,0,382,1,0,0,12,7,180,2,0,0,0,0
54,1,0,1,0,1146,1,0,0,12,7,205,2,0,0,0,0
44,6,0,2,0,93,0,0,0,12,7,163,2,0,0,0,0
43,6,0,2,0,25,0,0,0,12,7,121,2,0,0,0,0
46,2,0,0,0,190,1,0,0,12,7,370,2,0,0,0,0
57,5,0,0,0,2714,0,0,0,12,7,106,2,0,0,0,0
41,2,2,0,0,1631,1,0,0,12,7,173,2,0,0,0,0
49,1,0,1,0,579,0,0,0,12,7,201,4,0,0,0,0
32,2,1,1,0,720,0,0,0,12,7,234,4,0,0,0,0
58,2,0,0,0,175,0,0,0,12,7,92,4,0,0,0,0
33,6,0,2,0,209,0,0,0,12,7,76,4,0,0,0,0
30,1,1,1,0,812,0,0,0,12,7,91,4,0,0,0,0
45,3,0,0,0,362,0,0,0,12,7,536,4,0,0,0,0
54,2,0,0,0,658,0,0,0,12,7,398,4,0,0,0,0
30,6,0,0,0,0,0,0,0,12,7,297,3,0,0,0,0
52,2,2,0,0,106,0,0,0,12,7,193,4,0,0,0,0
54,0,0,2,0,1849,0,0,0,12,7,127,4,0,0,0,0
30,2,1,1,1,23,0,0,0,12,7,72,4,0,0,0,0
42,6,0,0,0,487,1,0,2,12,7,58,4,0,0,0,0
34,1,2,1,0,157,1,0,0,12,7,117,2,0,0,0,0
31,1,1,1,0,350,1,0,0,12,7,359,2,0,0,0,0
34,6,0,1,0,0,0,0,0,12,7,117,4,0,0,0,0
39,1,0,1,0,1424,1,0,0,12,7,254,2,0,0,0,0
50,1,0,1,0,2296,0,0,0,12,7,121,2,0,0,0,0
35,1,0,1,0,1511,1,0,0,12,7,226,4,0,0,0,0
60,3,0,0,0,711,0,0,0,12,7,355,4,0,0,0,0
36,2,1,0,1,12,0,0,0,12,7,587,2,0,0,0,1
47,1,0,1,0,434,0,0,0,12,7,111,4,0,0,0,0
60,2,0,1,0,131,0,0,0,12,7,139,6,0,0,0,0
33,1,0,1,0,1071,0,0,0,12,7,83,4,0,0,0,0
48,0,0,0,0,426,1,1,0,12,7,186,2,0,0,0,0
30,1,1,1,0,222,1,0,0,12,7,112,4,0,0,0,0
49,0,0,2,0,1456,0,0,0,12,7,225,4,0,0,0,0
58,0,0,0,0,842,0,0,0,12,7,253,2,0,0,0,0
55,0,0,0,0,1011,1,0,0,12,7,112,2,0,0,0,0
31,1,0,1,0,1514,0,0,0,12,7,284,2,0,0,0,0
60,5,0,1,0,1141,0,0,0,12,7,66,4,0,0,0,0
31,1,0,1,0,596,0,0,0,12,7,192,4,0,0,0,0
34,1,0,1,0,496,0,0,0,12,7,105,6,0,0,0,0
45,3,0,0,0,43,0,0,0,12,7,114,4,0,0,0,0
43,1,1,1,0,1627,0,0,0,12,7,105,4,0,0,0,0
30,1,1,1,0,67,0,0,0,12,7,578,4,0,0,0,0
57,5,0,1,0,0,0,0,0,12,7,116,4,0,0,0,0
59,5,0,0,0,566,0,0,0,12,7,464,4,0,0,0,0
32,2,1,1,0,1325,0,0,0,12,7,142,2,0,0,0,0
55,0,0,0,0,388,0,0,0,12,7,187,2,0,0,0,0
49,1,0,1,0,53,0,0,0,12,7,134,6,0,0,0,0
36,2,1,1,0,1072,1,0,0,12,7,338,2,0,0,0,0
52,4,0,0,0,1579,0,1,0,12,7,158,2,0,0,0,0
50,1,0,1,0,258,0,0,0,12,7,246,6,0,0,0,0
40,6,2,0,0,1694,0,0,0,12,7,473,6,0,0,0,1
49,0,0,2,0,408,0,0,0,12,7,559,4,0,0,0,1
49,6,0,1,0,599,0,0,0,12,7,174,1,0,0,0,0
31,1,1,1,0,1858,0,0,0,12,7,453,3,0,0,0,1
48,1,0,0,0,286,0,0,0,12,7,127,1,0,0,0,0
31,1,2,1,0,297,0,0,0,12,7,127,1,0,0,0,0
46,1,1,1,0,2278,0,0,0,12,7,218,5,0,0,0,0
47,4,0,0,0,27,0,0,0,12,7,153,4,0,0,0,0
54,1,0,1,0,153,0,0,0,12,7,168,5,0,0,0,0
31,1,1,1,0,1289,1,0,0,12,7,264,3,0,0,0,0
42,2,0,1,0,250,0,1,0,12,7,213,3,0,0,0,0
31,2,1,1,0,36,0,0,0,12,7,111,3,0,0,0,0
47,2,0,1,0,545,1,0,0,12,7,588,3,0,0,0,0
54,0,0,2,0,1659,0,0,0,12,7,50,5,0,0,0,0
31,1,1,1,0,391,1,0,0,12,7,454,3,0,0,0,0
32,1,0,1,0,2414,0,0,0,12,7,439,4,0,0,0,0
59,5,0,0,0,278,0,0,0,12,7,141,3,0,0,0,0
58,3,0,3,0,528,0,0,0,12,7,136,3,0,0,0,0
33,1,0,1,0,519,0,0,0,12,7,260,3,0,0,0,0
50,1,0,1,0,1240,0,0,0,12,7,474,2,0,0,0,0
45,1,0,0,0,424,1,1,0,12,7,216,5,0,0,0,0
60,5,0,0,0,781,1,1,0,12,7,128,5,0,0,0,0
32,1,1,1,0,1310,0,0,0,12,7,418,3,0,0,0,0
42,2,1,1,0,166,0,0,0,12,7,226,4,0,0,0,0
49,2,2,0,0,-96,0,1,0,12,7,252,3,0,0,0,0
32,2,1,1,0,1732,0,0,0,12,7,140,4,0,0,0,0
30,1,1,1,0,349,0,0,0,12,7,180,3,0,0,0,0
47,1,2,1,0,800,0,0,0,12,7,483,5,0,0,0,0
51,3,0,0,0,771,0,1,0,12,7,143,3,0,0,0,0
54,2,0,0,0,479,0,0,0,12,7,222,3,0,0,0,0
54,1,2,1,0,1037,0,0,0,12,7,612,4,0,0,0,0
36,1,0,1,0,0,0,0,0,12,7,243,3,0,0,0,0
59,3,0,1,0,349,0,0,0,12,7,124,4,0,0,0,0
36,2,0,0,0,295,0,0,0,12,7,129,6,0,0,0,0
48,4,0,0,0,260,0,0,0,12,7,228,5,0,0,0,0
44,2,0,0,0,267,0,1,0,12,7,508,3,0,0,0,0
50,0,0,2,0,106,0,0,0,12,7,460,2,0,0,0,0
58,5,0,0,0,2609,0,0,0,12,7,136,5,0,0,0,0
32,1,1,1,0,3199,0,0,0,12,7,58,3,0,0,0,0
44,1,0,0,0,781,1,0,0,12,7,112,5,0,0,0,0
31,1,1,1,0,745,0,0,0,12,7,121,4,0,0,0,0
51,6,0,0,0,2254,0,0,0,12,7,83,3,0,0,0,0
43,4,0,0,0,378,0,1,0,12,7,321,4,0,0,0,0
34,1,1,1,0,966,1,0,0,12,7,204,3,0,0,0,0
50,0,0,3,0,2065,0,0,0,12,7,161,2,0,0,0,0
57,0,0,2,0,0,0,0,0,12,7,120,3,0,0,0,0
33,1,0,0,0,-285,1,0,0,12,7,507,3,0,0,0,0
60,5,0,3,0,878,0,0,0,13,7,106,2,0,0,0,0
34,1,0,1,0,1293,1,0,0,13,7,168,2,0,0,0,0
45,6,0,1,0,2476,0,0,0,13,7,239,2,0,0,0,0
55,6,0,2,0,0,0,0,0,13,7,139,2,0,0,0,0
33,2,0,0,0,0,0,0,0,13,7,78,2,0,0,0,0
55,6,0,2,0,1642,0,0,0,13,7,295,2,0,0,0,0
52,6,0,2,0,200,0,0,0,13,7,224,2,0,0,0,0
52,2,0,0,0,1076,1,0,0,13,7,156,2,0,0,0,0
45,1,2,1,0,2096,0,0,0,13,7,317,2,0,0,0,0
52,0,0,2,0,2488,0,0,0,13,7,176,2,0,0,0,0
37,6,0,1,0,137,0,0,0,13,7,244,6,0,0,0,0
52,2,0,0,0,-384,1,0,0,13,7,114,4,0,0,0,0
57,6,0,2,0,0,0,0,0,13,7,189,2,0,0,0,0
32,6,0,2,0,163,0,0,0,13,7,132,2,0,0,0,0
51,0,0,2,0,1694,0,0,0,13,7,186,2,0,0,0,0
31,2,1,0,0,391,0,0,0,13,7,336,2,0,0,0,0
46,4,0,0,0,111,0,0,0,13,7,78,2,0,0,0,0
32,2,0,0,0,-413,1,0,0,13,7,100,2,0,0,0,0
35,1,0,1,0,46,1,0,0,13,7,96,2,0,0,0,0
52,0,0,2,0,36,0,0,0,13,7,109,2,0,0,0,0
45,3,0,0,1,-571,0,0,0,13,7,332,2,0,0,0,0
54,6,0,2,0,284,0,0,2,13,7,127,4,0,0,0,0
59,6,0,2,0,235,0,0,0,13,7,119,2,0,0,0,0
57,1,2,1,0,160,0,0,0,13,7,303,2,0,0,0,0
52,1,0,0,0,-892,1,0,0,13,7,295,2,0,0,0,0
51,3,0,0,0,21,0,1,0,13,7,157,2,0,0,0,0
51,3,0,0,0,79,0,0,0,13,7,89,2,0,0,0,0
41,6,0,2,0,216,0,0,0,13,7,152,2,0,0,0,0
32,1,1,1,0,297,0,0,0,13,7,225,2,0,0,0,0
49,2,0,0,0,3392,0,0,0,13,7,272,2,0,0,0,0
33,2,0,0,0,390,0,0,0,13,7,460,2,0,0,0,0
36,1,2,1,0,59,0,0,0,13,7,526,2,0,0,0,1
49,6,0,2,0,640,0,0,2,13,7,214,4,0,0,0,0
38,2,0,1,0,334,1,0,0,13,7,139,2,0,0,0,0
38,2,0,1,0,128,0,0,0,13,7,183,5,0,0,0,0
57,0,0,3,0,2449,0,0,0,13,7,142,2,0,0,0,0
45,1,0,1,0,324,0,0,0,13,7,258,4,0,0,0,0
51,1,0,3,0,712,0,0,0,13,7,287,2,0,0,0,0
50,1,0,1,0,109,1,0,0,13,7,185,2,0,0,0,0
31,1,1,1,0,170,1,1,0,13,7,458,2,0,0,0,0
54,2,0,0,0,2225,0,1,0,13,7,73,2,0,0,0,0
47,6,0,0,0,432,0,0,0,13,7,334,2,0,0,0,0
53,2,0,0,0,230,0,1,0,13,7,112,2,0,0,0,0
55,0,0,3,0,23,0,0,0,13,7,123,2,0,0,0,0
56,4,0,0,0,0,0,0,0,13,7,112,4,0,0,0,0
48,2,2,0,0,145,1,0,0,13,7,106,5,0,0,0,0
33,1,1,1,0,2302,1,0,0,13,7,115,2,0,0,0,0
35,1,0,1,0,481,0,0,0,13,7,73,2,0,0,0,0
56,3,0,3,0,1784,0,0,0,13,7,71,2,0,0,0,0
54,0,0,0,0,3002,0,0,0,13,7,110,4,0,0,0,0
58,5,0,1,0,1669,0,0,0,13,7,109,2,0,0,0,0
49,2,0,0,0,2765,0,0,0,13,7,233,4,0,0,0,0
58,0,0,0,0,3148,0,1,0,13,7,57,2,0,0,0,0
60,6,0,3,0,2769,0,0,0,13,7,96,2,0,0,0,0
33,1,0,1,0,296,0,0,0,13,7,142,4,0,0,0,0
59,1,0,1,1,782,0,1,0,13,7,127,2,0,0,0,0
32,1,0,1,0,1337,0,0,0,13,7,283,2,0,0,0,0
52,1,2,1,0,95,0,0,0,13,7,91,2,0,0,0,0
47,0,0,2,0,48,0,0,0,13,7,170,2,0,0,0,0
58,2,1,0,0,382,0,0,0,13,7,460,2,0,0,0,0
50,2,2,0,0,0,0,0,0,13,7,114,2,0,0,0,0
40,2,0,0,0,372,1,0,0,13,7,100,2,0,0,0,0
51,2,0,0,0,52,0,0,0,13,7,114,2,0,0,0,0
41,2,2,0,0,1545,0,1,0,13,7,183,2,0,0,0,0
32,2,1,0,0,136,1,0,0,13,7,144,2,0,0,0,0
60,3,0,0,0,1538,0,0,0,13,7,352,2,0,0,0,0
49,0,0,2,0,67,0,1,0,13,7,269,4,0,0,0,0
34,2,1,1,0,2521,0,0,0,13,7,73,2,0,0,0,0
55,2,0,0,0,303,0,1,0,13,7,261,2,0,0,0,0
40,2,2,0,0,275,0,0,0,13,7,409,4,0,0,0,0
49,0,0,2,0,737,0,0,0,13,7,100,2,0,0,0,0
51,1,2,1,0,0,0,0,0,13,7,60,2,0,0,0,0
31,1,1,1,0,363,0,0,0,13,7,94,2,0,0,0,0
42,1,0,1,0,0,0,0,0,13,7,325,2,0,0,0,0
51,6,0,0,0,0,0,0,0,13,7,88,2,0,0,0,0
55,5,0,2,0,0,1,1,0,13,7,201,2,0,0,0,0
42,2,0,1,0,849,0,0,0,13,7,403,2,0,0,0,0
36,1,1,0,0,0,0,0,0,13,7,333,5,0,0,0,0
39,1,0,1,0,-974,0,1,0,13,7,130,4,0,0,0,0
35,2,1,1,0,2453,1,0,0,13,7,119,2,0,0,0,0
32,2,1,0,0,493,0,0,0,13,7,289,2,0,0,0,0
51,0,0,2,0,97,0,0,0,13,7,286,2,0,0,0,0
43,2,1,0,0,140,1,0,0,13,7,221,2,0,0,0,0
50,1,0,1,0,4,0,0,0,13,7,143,2,0,0,0,0
55,4,0,0,0,-31,0,1,0,13,7,81,2,0,0,0,0
48,0,0,0,0,893,0,0,0,13,7,62,2,0,0,0,0
47,3,0,0,0,769,1,0,0,13,7,151,2,0,0,0,0
39,2,0,0,0,8,0,1,0,13,7,87,2,0,0,0,0
31,2,1,0,0,4,0,0,0,13,7,202,2,0,0,0,0
51,2,0,0,0,805,0,0,0,13,7,270,2,0,0,0,0
41,2,0,0,0,563,1,0,0,13,7,69,4,0,0,0,0
59,5,0,2,0,249,0,0,0,13,7,432,5,0,0,0,0
45,2,0,0,0,144,0,0,0,13,7,299,4,0,0,0,0
52,2,2,0,0,152,0,0,0,13,7,404,6,0,0,0,1
32,1,1,1,0,1047,1,0,0,13,7,203,6,0,0,0,0
38,2,1,0,0,227,0,0,0,13,7,95,4,0,0,0,0
48,0,0,2,0,890,0,0,0,13,7,157,6,0,0,0,0
30,2,1,1,0,0,1,0,0,13,7,150,4,0,0,0,0
60,0,0,2,0,0,0,1,0,13,7,324,4,0,0,0,0
40,2,0,0,0,95,0,0,0,13,7,156,4,0,0,0,0
33,1,0,1,0,728,1,0,0,13,7,275,5,0,0,0,0
51,2,0,0,0,317,0,0,0,13,7,328,4,0,0,0,0
36,2,2,0,0,1941,0,1,0,13,7,156,4,0,0,0,0
45,2,2,1,0,206,0,0,0,13,7,376,4,0,0,0,0
47,3,0,0,0,328,0,0,0,13,7,260,2,0,0,0,0
57,0,0,2,0,696,1,0,0,13,7,89,6,0,0,0,0
58,4,0,0,0,627,0,0,0,13,7,110,4,0,0,0,0
36,1,0,1,0,274,0,0,0,13,7,122,2,0,0,0,0
40,1,2,1,0,862,1,0,0,13,7,98,2,0,0,0,0
45,2,1,0,0,113,1,1,0,13,7,165,2,0,0,0,0
43,1,0,1,0,2383,0,0,0,13,7,379,6,0,0,0,1
47,0,0,2,0,2642,0,0,0,13,7,310,2,0,0,0,0
33,1,2,1,0,0,0,0,0,13,7,305,2,0,0,0,0
34,2,0,0,0,0,1,1,2,13,7,60,2,0,0,0,0
34,2,0,0,0,-346,0,0,0,13,7,136,4,0,0,0,0
41,2,2,0,0,258,0,0,0,13,7,104,6,0,0,0,0
44,1,2,1,0,0,0,0,0,13,7,169,2,0,0,0,0
31,2,0,0,0,-302,0,0,0,13,7,195,2,0,0,0,0
30,1,1,1,0,756,0,0,0,13,7,321,4,0,0,0,0
50,1,0,1,0,400,0,0,0,13,7,343,2,0,0,0,0
32,1,1,1,0,90,0,0,0,13,7,116,2,0,0,0,0
58,1,1,1,0,2297,0,0,0,13,7,96,2,0,0,0,0
56,6,0,2,0,19,0,0,0,13,7,111,2,0,0,0,0
30,1,0,0,0,877,1,1,0,13,7,92,5,0,0,0,0
48,4,0,0,0,400,1,1,0,13,7,158,1,0,0,0,0
54,1,0,1,0,588,0,0,0,13,7,327,1,0,0,0,0
59,5,0,2,0,1393,1,1,0,13,7,314,1,0,0,0,0
43,1,2,1,0,666,0,0,0,13,7,160,3,0,0,0,0
39,0,0,2,0,52,0,0,0,13,7,69,1,0,0,0,0
47,6,0,2,0,183,0,0,0,13,7,144,1,0,0,0,0
48,3,2,0,0,362,0,0,0,13,7,529,1,0,0,0,1
32,2,0,0,0,199,0,1,0,13,7,363,1,0,0,0,0
36,1,0,1,0,114,0,0,0,13,7,342,1,0,0,0,0
30,6,0,1,0,366,0,0,0,13,7,75,6,0,0,0,0
53,2,2,0,0,1950,0,0,0,13,7,111,1,0,0,0,0
47,0,0,0,0,1303,0,0,0,13,7,68,3,0,0,0,0
56,2,2,0,0,1561,0,0,0,13,7,75,1,0,0,0,0
30,1,0,1,0,388,0,0,0,13,7,157,1,0,0,0,0
30,1,2,1,0,46,0,0,0,13,7,382,3,0,0,0,0
35,2,1,1,0,354,1,0,0,13,7,274,1,0,0,0,0
37,1,0,1,0,887,0,0,0,13,7,257,5,0,0,0,0
30,2,1,0,0,309,0,0,0,13,7,99,1,0,0,0,0
35,1,0,1,0,1036,0,0,0,13,7,356,1,0,0,0,0
33,2,0,0,0,3,0,0,0,13,7,212,3,0,0,0,0
59,5,0,2,0,474,0,0,0,13,7,139,3,0,0,0,0
34,2,1,1,0,2195,0,0,2,13,7,490,3,0,0,0,0
42,1,0,1,0,17,0,0,0,13,7,175,6,0,0,0,0
30,1,1,1,0,717,1,0,0,13,7,130,3,0,0,0,0
42,2,0,1,0,1493,1,1,0,13,7,78,1,0,0,0,0
47,6,0,0,0,582,0,0,0,13,7,73,1,0,0,0,0
43,2,0,1,0,1201,1,1,0,13,7,84,3,0,0,0,0
50,4,0,2,0,12,1,0,0,13,7,168,1,0,0,0,0
48,1,0,1,0,732,0,0,0,13,7,255,1,0,0,0,0
40,1,2,1,0,823,0,0,0,13,7,159,4,0,0,0,0
47,2,0,0,0,599,1,0,0,13,7,99,3,0,0,0,0
44,1,2,1,0,3321,0,0,0,13,7,73,3,0,0,0,0
53,2,0,0,0,100,0,0,0,13,7,205,4,0,0,0,0
32,1,0,1,0,1517,0,0,0,13,7,202,3,0,0,0,0
30,2,0,0,0,574,0,0,0,13,7,394,4,0,0,0,0
30,2,1,1,0,177,0,0,0,13,7,109,3,0,0,0,0
30,1,1,1,0,1637,1,0,0,13,7,163,3,0,0,0,0
47,0,0,0,0,1021,0,0,0,13,7,399,3,0,0,0,0
56,0,0,2,0,397,1,0,0,13,7,240,2,0,0,0,0
36,1,1,1,0,202,0,0,0,13,7,150,4,0,0,0,0
34,1,0,1,0,101,1,0,0,13,7,209,5,0,0,0,0
36,1,0,1,0,396,0,0,0,13,7,67,5,0,0,0,0
32,3,1,1,0,497,1,0,0,13,7,132,4,0,0,0,0
30,3,0,1,0,631,0,0,0,13,7,293,3,0,0,0,0
42,2,0,1,0,1361,0,0,0,13,7,75,5,0,0,0,0
34,2,0,0,0,2959,0,0,0,13,7,413,5,0,0,0,0
56,0,0,2,0,379,0,0,0,13,7,58,5,0,0,0,0
40,2,1,0,0,-239,0,0,0,13,7,399,2,0,0,0,0
38,1,0,1,0,120,0,0,0,13,7,449,4,0,0,0,0
45,0,0,0,0,241,0,0,0,13,7,536,5,0,0,0,0
42,2,0,0,0,1355,0,0,0,13,7,113,6,0,0,0,0
42,1,1,1,0,525,0,0,0,13,7,127,2,0,0,0,0
50,0,2,2,0,171,0,0,0,14,7,75,3,0,0,0,0
52,2,2,0,0,-558,0,0,0,14,7,152,5,0,0,0,0
52,2,0,0,0,1064,0,0,0,14,7,106,2,0,0,0,0
31,1,0,1,0,512,1,0,0,14,7,96,3,0,0,0,0
35,1,0,1,0,178,0,0,0,14,7,76,2,0,0,0,0
38,1,1,1,0,2117,0,0,0,14,7,81,2,0,0,0,0
51,6,0,2,0,137,0,0,0,14,7,169,2,0,0,0,0
48,6,0,2,0,469,0,0,0,14,7,103,2,0,0,0,0
35,1,1,1,0,467,1,0,0,14,7,82,2,0,0,0,0
30,2,1,0,0,160,0,0,0,14,7,90,2,0,0,0,0
54,4,0,0,0,869,0,0,0,14,7,152,2,0,0,0,0
34,2,0,0,0,903,1,0,0,14,7,67,2,0,0,0,0
36,2,0,0,0,930,0,0,0,14,7,175,2,0,0,0,0
36,1,0,1,0,406,0,0,0,14,7,123,2,0,0,0,0
42,2,0,0,0,27,0,0,0,14,7,259,4,0,0,0,0
58,3,0,0,0,855,0,0,0,14,7,81,2,0,0,0,0
38,1,1,1,0,2454,1,0,0,14,7,373,2,0,0,0,0
40,6,0,0,0,864,0,0,0,14,7,36,2,0,0,0,0
34,2,2,0,0,-324,0,0,0,14,7,166,4,0,0,0,0
48,1,0,1,0,732,0,0,0,14,7,157,2,0,0,0,0
39,3,2,0,0,399,1,1,0,14,7,133,2,0,0,0,0
33,2,0,0,0,620,0,0,0,14,7,106,2,0,0,0,0
37,2,2,0,0,2686,0,0,0,14,7,144,4,0,0,0,0
53,0,0,0,0,427,0,1,0,14,7,360,4,0,0,0,0
43,2,2,0,0,64,1,0,0,14,7,55,2,0,0,0,0
59,0,0,2,0,3062,1,0,0,14,7,87,2,0,0,0,0
32,6,0,1,0,394,1,0,0,14,7,266,2,0,0,0,0
58,5,0,0,0,2553,0,0,0,14,7,366,2,0,0,0,0
33,2,1,1,0,68,0,0,0,14,7,96,2,0,0,0,0
48,2,0,1,0,648,0,0,0,14,7,85,2,0,0,0,0
36,1,0,0,0,3,0,0,0,14,7,250,2,0,0,0,0
35,2,1,0,0,1717,0,0,0,14,7,206,2,0,0,0,0
57,6,0,2,0,270,0,0,0,14,7,526,2,0,0,0,0
36,2,0,0,0,2394,0,0,0,14,7,184,2,0,0,0,0
43,1,2,1,0,1819,0,1,0,14,7,41,2,0,0,0,0
47,2,2,0,0,691,0,0,0,14,7,103,2,0,0,0,0
35,2,0,0,0,688,0,0,0,14,7,137,2,0,0,0,0
35,2,1,1,0,755,0,0,0,14,7,125,2,0,0,0,0
48,1,0,1,0,2498,0,0,0,14,7,98,2,0,0,0,0
56,2,0,0,0,2065,0,0,0,14,7,71,2,0,0,0,0
55,4,0,1,0,64,1,1,0,14,7,151,6,0,0,0,0
31,6,0,1,0,414,0,0,0,14,7,169,5,0,0,0,0
43,1,0,1,0,244,0,0,0,14,7,167,2,0,0,0,0
41,1,0,1,0,1194,0,0,0,14,7,50,5,0,0,0,0
54,4,0,0,0,131,0,0,0,14,7,252,2,0,0,0,0
56,6,2,0,0,179,0,0,0,14,7,47,2,0,0,0,0
35,1,1,0,0,1189,0,1,0,14,7,92,2,0,0,0,0
30,2,0,1,0,910,0,0,0,14,7,228,2,0,0,0,0
37,1,1,1,0,131,0,0,2,14,7,293,2,0,0,0,0
55,5,0,2,0,3334,0,0,0,14,7,632,4,0,0,0,1
36,2,0,0,0,25,0,0,0,14,7,98,2,0,0,0,0
30,2,1,0,0,2782,0,0,0,14,7,205,2,0,0,0,0
57,5,0,0,0,663,0,0,0,14,7,107,2,0,0,0,0
34,2,1,0,1,-14,0,0,0,14,7,85,2,0,0,0,0
59,2,0,0,0,316,0,0,0,14,7,200,4,0,0,0,0
39,2,0,1,0,99,0,0,0,14,7,170,2,0,0,0,0
57,5,0,0,0,191,0,0,0,14,7,127,4,0,0,0,0
47,2,2,0,0,2836,0,1,0,14,7,10,2,0,0,0,0
30,1,0,1,0,1165,1,1,0,14,7,80,2,0,0,0,0
50,1,1,1,0,490,0,0,0,14,7,273,5,0,0,0,0
57,2,0,0,0,2625,0,0,0,14,7,465,2,0,0,0,0
32,2,1,1,0,1038,0,0,0,14,7,128,4,0,0,0,0
40,2,1,1,0,539,0,0,0,14,7,121,2,0,0,0,0
44,6,0,1,0,624,0,0,2,14,7,552,2,0,0,0,1
39,1,1,1,0,668,0,0,0,14,7,297,2,0,0,0,0
33,2,1,1,0,0,0,0,0,14,7,93,2,0,0,0,0
58,5,0,0,0,188,0,0,0,14,7,141,2,0,0,0,0
60,4,0,0,0,2858,0,0,0,14,7,155,2,0,0,0,0
35,1,1,1,0,0,0,1,0,14,7,370,4,0,0,0,0
36,2,1,1,0,306,0,0,0,14,7,111,2,0,0,0,0
36,1,0,1,0,867,0,0,0,14,7,159,2,0,0,0,0
51,0,0,2,0,165,1,0,2,14,7,313,2,0,0,0,0
30,4,1,1,0,719,0,1,0,14,7,38,2,0,0,0,0
32,1,0,1,0,972,0,0,0,14,7,297,4,0,0,0,0
59,1,0,1,0,1857,0,0,0,14,7,128,4,0,0,0,0
49,0,0,0,0,322,0,0,0,14,7,356,2,0,0,0,0
41,0,2,0,0,388,0,0,0,14,7,605,2,0,0,0,0
42,2,1,1,0,171,0,0,0,14,7,143,2,0,0,0,0
35,6,0,0,0,495,0,0,0,14,7,414,4,0,0,0,0
33,1,1,1,0,336,0,0,0,14,7,220,2,0,0,0,0
